text,valence,arousal
此日故园秋，云萝处处搜。萸囊随俗佩，筝线信风抽。酒熟人从醉，花黄蝶怕偷。右丞佳句在，颇念异乡不。,-0.755307942102911,-0.43743181869018727
客路嗟何夕，扁舟傍落晖。关山孤电没，河汉故人违。此夜看牛斗，他乡只雁飞。浮云生计拙，旧雨世情非。老母犹啼箸，空闺可下机。野禽鸣巧妇，药裹市当归。白马申胥怨，芙蓉正则衣。倘容庐丙舍，长隐钓鱼矶。,-0.737117980106825,-0.507717511931453
杪秋霜露重，晨起行幽谷。黄叶覆溪桥，荒村唯古木。寒花疏寂历，幽泉微断续。机心久已忘，何事惊麋鹿。,-0.37059963601739543,0.42190264619690954
嗟君行矣慎风波，住尚销魂奈别何。时事休谈宜痛饮，知音更少莫悲歌。天将过海传苏轼，地有高台吊尉佗。闻道岭南频报捷，战尘不似故乡多。,-0.6993048708611883,-0.5339745673002899
不惜舟车万里身，白头潦倒转风尘。使君两度论宾主，幕府三年历粤秦。岭表开樽应尽醉，岩疆得句几回新。题书满眼秋风飒，岁晚梅边忆故人。,-0.6946684623085392,-0.4238741759174515
二纪同年几故人，天涯踪迹苦参辰。閒愁误遣霜侵鬓，渴想空疑月写神。再历容台惭忝窃，宏开宪府仰经纶。何时一笑重逢地，酒盏诗篇取次陈。,-0.7002416122484015,-0.4786047117173534
晚窗落莫雪飞花，点缀山翁两鬓华。好办青铜买村酒，共撑小艇访渔家。觉非便合如陶令，得趣何劳问孟嘉。只怕故人腾踏去，短檠谁与话天涯。,-0.6976287207206999,-0.4783820806992957
今年腊月归未得，独在乌程县可怜。隔岸横飞西塞雁，前门数缆下江船。高城哀柝兵戈侧，短布单衣雨雪边。笑语逢迎随契托，故园何处泪潸然。,-0.7926887464887363,-0.4724632497761732
日长独坐耿相思，每报平安慰我饥。举动岂知遭齿舌，送迎谁念用符移。转丸鸣镝应无滞，絅锦韬旌未是痴。更著加餐题纸背，晚成在子莫忧迟。,-0.7041126413307682,-0.5398416698111319
游子陟皇路，幽人啸碧林。南北既异天，情意复铅金。愿言奏雅歌，既翕和且耽。巍巍山自高，洋洋水自深。徽音发阳春，嘉宴重相寻。丈夫有远志，宇宙一讴吟。造物以为侣，悲欢宁关心。,-0.6511004968836919,-0.4559674769395174
门前旷幽瞩，春风吹裳衣。四顾何萧条，鸟语相婓婓。原上滋青草，游子殊未归。俯仰复三叹，徘徊久瞻睎。相思在长道，之子与我违。萝径自岑寂，孤琴为谁挥。余怀局未展，斯世将焉依。朝饮木兰露，夕采北山薇。乾坤逝安适，日暮独扃扉。,-0.7821785121870399,-0.4458498103553001
淮阴城头落日黄，淮阴城下秋草荒。古城西绕淮水长，犹如背冰阵堂堂。当时大将功无双，?嬴蹴项勇莫当。丈夫何乃为假王，至今遗恨令人伤。漂母一饭千金偿，解衣推食那敢忘。相君之背贵莫量，蒯生此语无忠良。慎弗出口遭吾撞，歌风帝子归故乡。思得勇士守四方，胡为鸟尽良弓藏。,-0.692912104822607,-0.4532017914336285
风吹吹台树，树叶高下飞。嗟哉两游子，远适不念归。马蹇负橐行，鞭断持竹枝。徬徨吹台下，据地擢素髭。借问客游子，飘飖欲何之。乃云适西北，又不入帝畿。闻有燕赵士，尚义如渴饥。虽则如渴饥，昔是而今非。高冈多蒺藜，下室多伊威。黄河问清水，升斗不可希。风吹吹台树，树叶落不远。嗟尔两游子，远行莫如返。,-0.7600452223037946,-0.5011100156038403
明妃命薄汉计拙，凭仗丹青死误人。一别汉宫空掩泪，便随胡马向胡尘。马上山川难记忆，明明夜月如相识。月下琵琶旋制声，手弹心苦谁知得。辞家只欲奉君王，岂意蛾眉入虎狼。男儿返覆尚不保，女子轻微何可望。青冢犹存塞路远，长安不见旧陵荒。,-0.7618264273870202,-0.11975076573701536
故里花应尽，江楼梦尚残。半生吟欲过，一命达何难。特立圭无玷，相思草有兰。二年春怅望，不似在长安。,-0.7373740203637034,-0.5517920787244472
鸾江哀挽一时闻，惜别他年怅离群。天末无因能致酹，夜台谁与共论文？江山寂寂归魂断，葭菼凄凄去路分。尚有蔡邕书籍在，独随秋草伴孤坟。,-0.7612803490270619,-0.3792858164043948
古堞遗踪何处寻，断烟残日意沈沈。飞湍过闸风雷怒，峭岸如山草木深。灯火邻船喧客枕，江天漂梗碎乡心。明朝沽酒新丰市，怊怅无人伴苦吟。,-0.6374139752689477,-0.23024630851549652
都房笑语处，肠断忽然空。昨日今朝事，天翻地覆中。痛将双眼血，愿染九泉红。我母知相忆，时时魂梦通。,-0.6734476975528337,-0.500786542924912
一夜东风杀气销，起凭妆阁思无聊。铜台自有如花貌，何必江东大小乔。,-0.7845572854603405,-0.07800723218365847
旅馆坐孤寂，出门成苦吟。何事觉归晚，黄花秋意深。寒蝶恋衰草，轸我离乡心。更见庭前树，南枝巢宿禽。,-0.7485175653232207,-0.44767008745926407
故园云卧四三年，府署依然念子贤。莫为驰驱伤远道，但将忠孝感皇天。湖南政誉闻争荐，日下丝纶伫近传。为报津头黄菊蕊，明当照我上江船。,-0.6680779270562324,-0.44883607372667256
十年为别只逡巡，喜见来篇墨色新。且解征鞍同一醉，异乡难遇故乡人。,-0.7731502687863133,-0.41385043224128804
进士如公少，何期与死邻。青山归葬骨，白发未封亲。已矣官三郡，哀哉子一人。送君螺水上，呜咽泪沾巾。,-0.712874567975258,-0.5368957926642997
宝鸭香销午梦残，倦来无力整云鬟。阑干倚遍空惆怅，人在天涯隔万山。,-0.7285074218403105,-0.49432522986986543
虎豹九关未敢望，里门旧游如可寻。梦到城西古壕水，倚天高柳万黄金。丛祠之南我旧圃，蔬甲若若春泥深。睡觉啼禽自相问，经年他乡何滞淫。,-0.7497946388831059,-0.522766079376276
山川依旧岁华新，又见纷纷拜节人。昨日儿童今皓首，蹉跎羞看故园春。,-0.7422833848988405,-0.4683012925857058
流落衣冠没，他乡几度春。青山行卖卜，白首坐忘贫。昔爱林中酒，今为草下尘。平生数行泪，为尔独沾巾。,-0.6842930144959205,-0.4972918130017187
别来寥落竟如何，生计年年老薜萝。载酒谁怜三径寂，拥书孰与百城多。吟窗月色横珠浦，禁殿秋风满御河。苦忆故人还故国，归心犹自滞鸣珂。,-0.7511111395852789,-0.49023131198283193
白笴夜长啸，爽然溪谷寒。鱼龙动陂水，处处生波澜。天借一明月，飞来碧云端。故乡不可见，肠断正西看。,-0.6853519717634997,-0.446494408345863
霭霭更萦萦，天边断复并。雨含辉觉重，风度影逾轻。晓驻歌梁色，宵行梦楚情。若看流不返，游子惜徂征。,-0.7053174983740241,-0.44378691117316266
风尘籍籍伴穷迷，旋赁高斋洛水西。绿树不知游子恨，夕阳闲引杜鹃啼。苔侵旧径来人绝，花满南轩翠竹低。自笑诗书冷无味，抱琴阶下草萋萋。,-0.7465147233813426,-0.48286930655910726
委巷追游处，寒斋独宿中。故园当落月，乡思入西风。山雪长镵白，书镫短檠红。十年羁旅客，心事几人同。,-0.6496018101919345,-0.48645293928185507
高云试孤骞，长风响远音。我身异飞鸟，安能恋故林。持子香草佩，置我幽兰襟。挥手自兹去，耻为游子吟。松柏但自坚，焉保寒不侵。两心诚相乖，万里岂自今。爱子丈夫泪，歧路勿复临。,-0.6775860243637856,-0.4903334857727456
疏星耿耿逼人寒，清漏丁丁画角残。客泪久从悉外尽，月明犹许醉中看。栖乌绕树冰霜苦，哀雁横天关塞难。料得故园今夜梦，随风应已到长安。,-0.6940738461647679,-0.4310688670334641
三月天寒尚腊衣，钱塘游子叹斜晖。柳间苏小无由见，惹得杨花满袖归。,-0.6586098491965927,-0.442278933687592
长想天涯皆内地，忍看阃外即他乡。扶生可惜医无缓，救死宁堪鬼在盲。郡县诛求应到骨，乾坤战伐遍成疮。辽东华表云间鹤，相见相思总断肠。,-0.7084298750189066,-0.4807921708303913
玉函肘后了无功，每寓奇方啸傲中。衫袖玩橙清鼻观，枕囊贮菊愈头风。新诗吟罢愁如洗，好景逢来病欲空。却羡龙钟布裘客，埭西卖药到村东。,-0.6416369362537651,-0.48327951024183796
粉堞连青气，喧喧杂万家。夷人祠竹节，蜀鸟乳桐花。酒报新丰景，琴迎抵峡斜。多闻滞游客，不似在天涯。,-0.7500403145667548,-0.40108971766281404
征衫乍脱彩衣新，惆怅归迟别太频。五日春盘惭侍奉，一年家计感艰辛。即听爆竹非前度，况饮屠苏少几人。风雪残冬书不达，他乡苦累倚闾亲。,-0.6672806797689368,-0.499028283418056
卫青开幕府，杨仆将楼船。汉节梅花外，春城海水边。铜梁书远及，珠浦使将旋。贫病他乡老，烦君万里传。,-0.7039003880597702,-0.42462415470175635
柳岸松门胜处通，马蹄踏雾入空濛。春寒有力欺游子，天色无情没断鸿。雨脚远连山脚暗，杏梢斜倚竹梢红。驼裘拥鼻吾衰矣，年少犹嫌料峭风。,-0.6577974464049295,-0.42538572321004586
卫霍功成天马出，祁连焉支积战骨。烦冤鬼气入深宫，假手胡巫虫发掘。羽林忿忿兵小弄，壶关惓惓书上谒。作台有诏空所思，魂兮魂兮招不活。一生苦学长生诀，适嗣何人忍自割。博望魂游苑草荒，泉鸠目断湖冰裂。人之爱子亦如余，方识人间有离别。母后偕死二孙从，茂陵夜夜鹃啼血。,-0.6146750430653608,-0.13707566154034617
亭亭一片长安月，万里来照天山雪。天山雪后风如刀，行人望月肠断色。瀚海凝冰九月秋，毡车如纸失骦裘。却将十亩闲闲乐，换取穷边夜夜愁。,-0.6902961125492533,-0.458231220219216
碧天大火未全收，一雨空庭带叶流。不为无家悲落莫，他乡燕子早知秋。,-0.6511108187226089,-0.49768604200498745
方塘水未涨，荷芰新展绿。游子惬轻衣，步与孤云逐。初临寺外桥，已听钟声肃。徐登山后亭，葱苍翳松竹。诸峰却罗列，龙蛇互奔触。红绡卷晴霞，白云落孤鹜。了然身世忘，岂念冠带束。平时谬持节，善地甘厚禄。更穷泉石乐，曾未伸启沃。何以报君恩，尧天漫凝目。,-0.74044554975076,-0.39413886584014524
不到此山久，今晨岸角巾。还寻路崎曲，休怪客逡巡。井水祈神活，天香散座频。恒沙无量劫，僧亦后来人。,-0.7852626611369115,-0.4952951379825374
满山新叶绿初肥，三月群莺正乱飞。花片总粘游子屐，藤梢偏罥美人衣。球场试马盘三匝，毯席呼卢坐一围。莫为酒酣嫌耳热，垂杨低路逆风归。,-0.6720198339372038,-0.18810505985269257
山川函谷路，尘土游子颜。萧条去国意，秋风生故关。,-0.6529029051040286,-0.47585645597438914
清游吾有分，浑似昔曾来。野屋凭高住，青山到水回。欲看灵岫远，须待晓云开。渐渐生愁思，乡心上古台。,-0.8009018298985623,-0.4783372587340507
越王山下赋离群，英布城前看落云。岁暮他乡还作客，春来何处不思君。天开婺女摇晴翠，水满康郎漾夕曛。阳雁欲归愁未得，几回哀响梦中闻。,-0.7086933748674777,-0.5223105824238113
山泽臞姿恰五旬，重来宫掖物华新。为沾柏叶尊前酒，乍觉桃花颊上春。内直镫残犹对客，故园梅发正怀人。东风青遍王孙草，不减霜毫色似银。,-0.639893931443267,-0.5034680855605147
临风玉笛调孙郎，百字尘昏纸尚香。细认黄家元祐脚，似人殊喜见他乡。,-0.7369714209787699,-0.465088511640762
九里松门雪过时，篮舆袅袅碍松枝。雨留宿客还斜落，风送行人亦倒吹。华表忽惊黄鹤反，耳中犹带白猿悲。来朝弗著登山屐，可避君呼谢客儿。,-0.768345764100267,-0.5199856921230664
悠悠东去欲何之，草草西还可是归。残日两竿荒戍远，青山满眼故园非。江田经雨菰蒋熟，石路无风蠛蠓飞。回羡耕夫闲胜我，早收鸡犬闭柴扉。,-0.744107780015168,-0.465183650299359
跋涉泥途不惮劬，晚晴又得旅怀舒。清溪濯足看山罢，松竹林头认寓居。,-0.679209435299456,0.04549748515996829
白日不可常，孤云亦何媚。萋芳淡游子，流泊世所弃。事去息交久，书来喜君至。爱日生寒姿，停云起高翅。经营二三月，飒遝岂遑避。惊看就长揖，道故如失志。相闻善为乐，相见乃憔悴。为文宁自伤，情多或为累。感君珍重意，承眶不能泪。在沼鱼何乐，先秋叶难翠。长歌聊复声，短袖时一戏。今日眼中人，何年心上事。,-0.736530045508743,-0.4932137389755178
云里五峰还紫翠，空中一径转微茫。黄花渐报重阳节，白社遥寻古道场。精舍更宜留谢客，元都何必讶刘郎。高僧趺化千秋寺，独有灵鸡冢树苍。,-0.39705789852219253,-0.11201721345388004
春来便拟问归津，转眼江流若许深。六十岁翁穷塞客，八千里路故乡心。鹃啼月树添征思，鹊语风檐误好音。只有云山遮不断，梦随栩蝶过家林。,-0.807549949791091,-0.5355389074091564
金粟名山碧海边，上方楼阁近诸天。人推转藏闻清梵，自洗残碑认往年。南度龙章千古在，西来象法一灯悬。登临不见怀人处，回首孤云思惘然。,-0.6213734423954944,-0.4345782961426285
溪边有女浣新纱，一笑相逢语不哗。蓬鬓乱涂龙舌草，竹钗横插马蹄花。使君有妇原无羡，夫婿多情各自誇。到老不知离别苦，怜渠何幸嫁农家。,-0.6346502452409799,-0.32016751147898914
清秋九日至，晚菊两三开。愁把他乡酒，思登故国台。赐怀朝士宠，诗想从臣才。向晚能无泪，飘飘雁影来。,-0.7694059385960823,-0.42753162041348647
霜枫摇落早猿啼，愁对澄江送夕晖。明月楼寒人不见，相思千里楚云飞。,-0.731727478139363,-0.4929794271399291
功名惊世久无图，泉石膏肓癖在吾。满眼干戈方烂漫，绕园兰艾亦荒芜。蒲觞未饮心先醉，松径长吟兴不孤。赖有故人知我意，肯同阮籍哭穷途。,-0.24670359042636386,-0.105796568261888
清溪抱村流，茅屋荫疏柳。天秋雁行远，山翠当户牖。罢钓者谁子，延缘来渡口。野情固超逸，图画传不朽。何当从之游，扁舟落吾手。,-0.7005069811986037,-0.06747384096379111
匆匆分手向天涯，便忆高斋聚首时。绕榻图书春睡醒，一灯风雨夜谈迟。幽州此去三千里，行客当归六月期。窗枕那堪秋思澹，瀹茶细与说相思。,-0.812670249530385,-0.5126955826651897
树乾风索索，霜叶到书闱。枝并鹪鹩宿，床吟蟋蟀归。幽人知坦履，游子念缝衣。暗喜还家近，承颜慰久违。,-0.7344251918821915,-0.19846209149340846
合浦产明珠，澧泽茁芳草。褰裳欲采之，将以遗所好。所好隔天涯，戚戚伤怀抱。岁寒雨雪多，游子悲远道。思君重踌躇，一夜令人老。,-0.7135537148977587,-0.4794581403494148
暂作南州客，招携在绿池。乡心钟度晚，官阁雨来迟。静理风尘得，孤怀骨肉知。浓阴终日语，却似在家时。,-0.745175859603084,-0.4955959460527077
乡心新岁切，天畔独潸然。老至居人下，春归在客先。岭猿同旦暮，江柳共风烟。已似长沙傅，从今又几年。,-0.7687752958898527,-0.3859641337377976
荒山秋日午，独上意悠悠。如何望乡处，西北是融州。,-0.6621059365524475,-0.47867766199492584
不到钟山二十年，江边独立思茫然。故园如梦南归客，明日好风东去船。白鹭一双轻照水，青鸦万点远漫天。何须痛饮排孤闷，一酌清甘胜酒泉。,-0.6985846216597544,-0.5084716612616111
筹边终日倚危楼，此错如何铸六州。贾谊文章真可哭，杜陵戎马易生愁。虎头都护心空壮，猿臂将军老不侯。见说天山已飞雪，谁从中夜晃兜鍪。,-0.866495657566658,-0.41523947899080393
湖海漂流岁月长，每闻杜宇辄思乡。如今耳与声尘绝，啼杀吾心也不伤。,-0.7202018146547036,-0.46158327109984526
村鸡三唱罢，开户尚茫茫。烟猎黄沙曲，云蹲白石冈。钟声流断壑，山色到初阳。何事东西客，冲寒别故乡。,-0.7922021813131913,-0.5130749905409311
胡尘千里杂蛮烟，大将功成控绮筵。游子独能依乐土，愧无文采勒燕然。,-0.8078967427608836,-0.43451827507933843
去家已十日，作客无尽期。悟道达浮生，浩荡随所之。荣枯藐毫忽，得失轻铢锱。闻味圣贤道，谩吟今古诗。胜境多独得，佳兴良自知。寄言故乡友，身心善矜持。,-0.7212953089673539,-0.40837253992740896
万里归程两月过，淹留羁旅竟如何。故乡望处惊烽火，远道愁时赋蓼莪。秦岭北来山碍日，河阳南下水增波。竹林向晚鸣鸠急，明日雨声应更多。,-0.7678159990016058,-0.49625865777204153
江石如龟甲，隐隐浮明沙。不障东之水，偏惊游子查。游子去乡国，长风吹断霞。断霞只在天，游子去无涯。泠泠秋已老，飘荡未还家。,-0.7472148225723878,-0.4607654654389086
远客恶离曲，孽雁恶弦声。弦声落雁翼，离曲伤客情。客行万里远，去去何时返。鞍马?跋劳，宛宛白日晚。居人掩闺卧，仆夫中夜饭。河冰不弭渴，絺绤不禦寒。丝竹满坐欢，不解游子颜。游子在他乡，哀歌空自长。,-0.7654985600583417,-0.4435367277089562
月满胡天杀气凝，建牙吹角汉家营。五陵霜露松楸近，千里风尘辇毂惊。累日未传青海箭，何人为扫黑山兵。朱门金穴笙歌沸，野哭那闻动地声。,-0.4314729637818546,0.2564475113429344
槐市秋飙急，兰舟越水长。桥门经术就，京国姓名香。业衍箕裘裔，心悬燕喜堂。春池归梦草，何似滞他乡。,-0.8610358500514276,-0.48094011426774513
处处碧萋萋，平原带日西。堪随游子路，远入鹧鸪啼。金谷园应没，夫差国已迷。欲寻兰蕙径，荒秽满汀畦。,-0.5991124103931448,-0.5261474218337365
他乡苦忆病维摩，皂帽藜床岁月过。春到竹林无酒伴，悲来土室只高歌。柴桑甲子同元亮，笔冢风流继永和。谁共扁舟横铁笛，沧江闲理钓鱼蓑。,-0.7230153766167011,-0.4941502382888535
野寺钟声接五羊，扁舟晚泊近僧堂。天空海阔孤鸿夜，烟暝猿啼几树霜。渔火乍明山月坠，征旗低拂海云长。飘蓬岁晚犹为客，何事天涯望故乡。,-0.7329318875242578,-0.4424167628481421
征夫将早适，起拂车上霜。澹月残星白，遥思路正长。驱车出门远，少妇肠空断。不见车上人，但聆铎声转。铎声去悠悠，闻道戍凉州。不识凉州路，空怀万里愁。愁来不能禦，魂逐车轮去。愿作石尤风，吹折车前树。,-0.7398054596727716,-0.4902622264645966
春寒茅屋晨兴迟，起来倩人为折枝。缅怀骚客赋兰菊，盖喻忠信期君知。圣贤垂训恶无礼，东家不敢钻穴窥。早梅香好动诗兴，已恐落英嗟后时。故园桃李委尘土，怨调曾托长相思。小儿虮虱满黄发，何处乱山寻玉卮。,-0.6920524801575976,-0.45111632208291047
秋山摇落秋夜长，皋兰寂寞被凝霜。中夜起视明月光，蟪蛄蟋蟀鸣我房。良人远游在他方，道路一望阻且长。闻君有期归故乡，为君旭日修新妆。锵锵佩环曳鸣珰，盈盈移步来中堂。望君不见心彷徨，不觉泪下沾衣裳。忽见云间双凤凰，长天万里同飞翔。安得羽翼同颉颃，延颈悲鸣到君傍。,-0.8226935878500956,-0.4075632245222661
荒烟满地凝稠绿，一片秋声振浮玉。苍梧云重泣湘灵，翠袖天寒倚空谷。西林三径闭松关，江潭游子何时还。凤凰来仪九功叙，伶伦老去邹生閒。,-0.7762853917581596,-0.4981493653555232
昨已中秋过，如何更举觞。谩劳频会合，未许太疏狂。宦路怜同宦，乡心感异乡。明年今夜月，谁复共清光。,-0.6955078719026012,-0.45441949382024044
山村寥寂近重阳，挑逗诗肠与酒肠。采菊盈襜旋弃掷，不因踪迹在他乡。,-0.7191818201703676,-0.49416258093504506
客路风沙几转忙，长髯凋折短髯苍。将来好事还多少，过去浮生已半强。竽食自矜彤管秃，酒酣犹梦白莲香。知君也有相思意，明月天南海北长。,-0.3284754830668836,-0.12304566062827282
远树蝉响寂，一雨生微凉。美人隔秋水，共此明月光。月光空复明，相思苦难已。听尽漏声长，悄然立花底。,-0.7445195278326668,-0.39872555125974884
看君尚少年，不第莫悽然。可即疲献赋，山村归种田。野花迎短褐，河柳拂长鞭。置酒聊相送，青门一醉眠。,-0.7131408231521302,-0.4196880009037817
故园秋雨后，足迹遍溪山。月入芦花冷，风磨柳叶残。群乌乱木末，独雁咽云端。此景堪谁遣，村醪味带酸。,-0.6906934179818447,-0.41553350616113627
行尽沙村路，林塘得隐居。竹光琴席上，莲气酒杯馀。露重时闻鹤，风平或见鱼。会当明月夜，相与步前除。,-0.6597756010576545,-0.12157457370026273
一片寒毡宦况穷，天涯萍梗各西东。雁鸿竞爽青云外，冰玉相思粉署中。六代繁华皆掣电，千秋事业可乘风。怜予双鬓霜催入，欲逐淮南桂树丛。,-0.7236483347241444,-0.5097346058694228
愧我无才累汝亡，兼贻同难断愁肠。英魂且莫离余侧，生死相将归故乡。,-0.7080743179508506,-0.5036464346979159
仲秋凉气肃，呖呖雁南度。北斗倚阑干，气运凄以暮。悲来抚长剑，浩歌起庭户。一为远方客，永别亲与故。频夜梦室家，展转忽已寤。念欲还故乡，按辔遵广路。悠悠大河水，一苇安可渡。,-0.7614893426891997,-0.4873191423477427
一区汤沐曾无邑，千古歌风尚有台。泗水不知亭已改，砀云犹与客俱来。孤城落日河流急，远戍霜催雁影回。游子不忘丰沛意，至今偏动故乡哀。,-0.6466806852807229,-0.5132898723823345
万里求文教，王春怆别离。未传不住相，归集祖行诗。举笔论蕃意，焚香问汉仪。莫言沧海阔，杯度自应知。,-0.6417389203987838,-0.11857221910284013
故园独此念残春，无奈忧危此一身。莫怪片言千百死，从来蹇蹇属王臣。,-0.734229004942054,-0.4336034693416139
三年不见郎，万里梦他乡。江水直到海，寸心如许长。,-0.7244551932210911,-0.4602889373206653
相思旬日忽相逢，不是忙中是病中。玉麈漫誇谈柄在，朱颜应笑酒杯空。怜君济济冲霄鹄，顾我垂垂失路鸿。吾道若行千载合，不须重叹马牛风。,-0.6463627277072079,-0.3956654566699749
松影参差俯急湍，悠悠斜日下西川。舟师欲渡频回首，游子经年怯袂寒。,-0.6881759612268199,-0.47731168083495734
长涂跋且涉，征车驰复息。晓旦发东胶，落景次高密。城居不几户，驿舍仅容膝。仆马立空旷，徒侣话曛黑。客情既牢落，世议复纷惑。前险虽幸过，后艰方未测。骨肉在远道，亲朋皆异域。纵云当别家，胡乃轻去国。明朝望乡处，呜咽泪沾臆。,-0.7014846131384941,-0.38840707621786075
大海难从一苇航，粤闽迢递隔他乡。漂零似我甘留滞，疏逖凭谁识茂良。十载游从堪记忆，几年兵眚益荒凉。青山白石元无恙，不得同君共举觞。,-0.7964194757507695,-0.48365512921853376
慈闱寿诞值嘉辰，游子南交万里身。过眼莺花长路感，留人歌吹满堂春。膝前綵戏能忘远，天上鸿恩甫及申。无计奋飞空刺促，迢迢归梦舞衣新。,-0.7079435318427091,-0.19036894225956585
佳晨五月逢端午，与客攀跻上郡楼。西去群山龙欲走，东来诸水海常流。登临巳爱真吾土，骋望还能销客忧。北首长安瞻咫尺，浮云隔断渺予愁。,-0.7863421016083534,-0.39150080006324683
邂逅相逢棘院时，愁怀未罄十年思。忽惊投笔仓皇去，欲悔谋尊缱绻迟。云树正牵羁客梦，雁鸿遥寄故人诗。开缄读罢真堪泪，知我如君更有谁。,-0.6843207005676325,-0.08208966483202171
饱食无一事，一日复一夕。倚门望圆穹，白云在空碧。来鸿与去燕，岁晚各有适。英英黄金花，粲粲好颜色。采撷贵及时，霜露巳盈积。掩门还独坐，浩然怀往昔。惟有故乡梦，可以慰岑寂。,-0.703744640610261,-0.3750526831599059
卜居就穷崖，几席净如泛。三池更幽绝，澄澈皆可鉴。深处有蟠蛟，游子不敢瞰。独向月明时，临流学清梵。,-0.6790448799737167,-0.3089697351885072
忽听传凶问，慈亲隔九原。凄凉万里恨，未报百年恩。客路经寒雪，云山望故园。临岐一相送，悲恸不堪闻。,-0.6949849727508726,-0.4719815058154883
无复黄金带，空馀白雪须。满城惊再至，一马与同癯。意广轻馀子，时难老腐儒。故园犹可灌，终不叹穷途。,-0.41013295525363747,0.09295813248379742
凛凛岩下风，槭槭涧边树。惨惨游子颜，萋萋芳草渡。暧暧远村影，黯黯夕阳暮。昔为贵公子，今日怨行路。路长不可极，人生如朝露。,-0.7166686877687998,-0.2518020986263001
别后已三月，高怀近若何。绝怜过雁少，因负寄书多。夜梦惊梁月，春愁动剑歌。相思几惆怅，云树郁山河。,-0.7446882056695078,-0.3743263371792829
春老他乡奈老何，可人红紫渐无多。閒来绿柳坡头路，记得流莺第一歌。,-0.7084590764760751,-0.4931685164897132
故乡谁道似天涯，旅思茫茫未有家。转忆王城三月尾，两株如雪压栏花。,-0.7477275728700596,-0.4474606478039211
高阳今日是重阳，与客凭高送一觞。白首相逢俱老大，黄花随地看芬芳。故园三径都荒了，目断晴空归路渺。人生暮景更天涯，眼中愁绪知多少。寒风萧萧吹我衣，酒阑莫遣帽檐攲。我歌老圃秋容句，君诵渊明归去辞。我歌君和日欲夕，我醉君扶君须力。明年此会还相忆，江东暮云千里隔。,-0.7253822550758446,-0.4992211850494585
几年京洛客，不对故园花。今日重阳酒，还过处士家。娟娟霜蕊静，袅袅露枝斜。自爱贞心苦，含香阅岁华。,-0.7689373778428426,-0.4253052811272465
子卿重远使，武皇侈边功。如何常胜徒，窃搆单于中。身拘志弗移，抱节甘长终。牧羝岂望乳，聊以安其穷。迢迢北海上，终见南飞鸿。廿年归绝域，千古怜孤忠。麒麟耿遗像，丹青照旻穹。翻嗟茂陵树，落日生悲风。,-0.6189113933272881,-0.5522937668626182
依旧危城隐雾中，丽谯残榜署凌风。逃亡君相成行国，破碎河山失故宫。地似西台宜痛哭，客归南峤怆孤忠。欲移卦竹栽千本，遍洒天涯血泪红。,-0.7213785869742086,-0.45487582904700813
杨柳飞花日，行人发武昌。君门犹万里，春雁极三湘。竞夜风雷动，沿流楚火长。江村好烟竹，潮落倍思乡。,-0.7842813285279543,-0.4766200376262484
弹指光阴百六时，故乡景物转凄其。碧桃影里停游骑，红杏村中认酒旗。细雨楼台飞燕子，春风帘幕啭莺儿。不知此日关门柳，羌笛声中馀几枝。,-0.778101966908691,-0.44209928132388615
落木西风白雁飞，阿谁中夜泣牛衣。栖迟泉石无身累，怅望乡关有梦归。痛饮不妨人共醉，閒情应与世相违。灯前莫舞冯驩剑，极目天涯已夕晖。,-0.6655759556432013,-0.4491752004203052
无地相思寄故人，天西绳雁隔汾云。柳边客梦轻于絮，昨夜东风吹傍君。,-0.7881344428254065,-0.02874709997418773
共脱壬辰乱，他乡见愈亲。论才唯有子，知己更无人。避世相看老，通家未拟贫。竹林平日约，早晚得为邻。,-0.725644827028802,-0.5452021991472771
岐路春深花满山，东风游子束书还。到家綵服娱亲后，好向閒中读订顽。,-0.6213614022012788,-0.4094494362355853
楚岸花晴塞柳衰，年年南北去来期。江城日暮见飞处，旅馆月明闻过时。万里风霜休更恨，满川烟草且须疑。洞庭云水潇湘雨，好把寒更一一知。,-0.8393204347651952,-0.4904061105839782
老去居然懒出门，故乡零落暗消魂。岁寒道义唯松竹，伴我东溪沙水村。,-0.7074251852298942,-0.07631446352126763
一战惊西域，兜鍪旧将门。毁家万金尽，报国寸心存。海上归苏武，昭关出伍员。馀生满腔血，犹得洒中原。,-0.5370471274536721,0.03641482109263222
寒食孤村路，微风野岸花。行吟望春水，夜雨宿山家。云气浮高树，滩声落远沙。相思芳草外，回首即天涯。,-0.6135463782765607,-0.3898102454994244
阮氏长留啸，钟期复鼓琴。高台垂晚日，野寺间秋砧。离黍他乡泪，飞鸿国士心。抚弦萦伫久，袛为少知音。,-0.7265915964287989,-0.48450963654084445
碧天如洗月皎皎，九陌行人迹如埽。游子天涯正寂寥，阶下草虫啼不了。凉风吹月夜将阑，年年相见在长安。笛中欲和关山曲，却恐他乡白雪寒。,-0.6730045621971155,-0.3169450015774081
寂历东风草尽生，绿阴啼鸟过清明。江山望眼他乡美，雨露怀思我辈情。身老不堪春去速，名虚底用晚来成。才难自古人兴叹，一将贤于万里城。,-0.7266292979073394,-0.5281115088510643
